UNITID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,CIP01ASSOC,CIP01BACHL,CIP01CERT,CIP03ASSOC,CIP03BACHL,CIP03CERT,CIP04ASSOC,CIP04BACHL,CIP04CERT,CIP05ASSOC,CIP05BACHL,CIP05CERT,CIP09ASSOC,CIP09BACHL,CIP09CERT,CIP10ASSOC,CIP10BACHL,CIP10CERT,CIP11ASSOC,CIP11BACHL,CIP11CERT,CIP12ASSOC,CIP12BACHL,CIP12CERT,CIP13ASSOC,CIP13BACHL,CIP13CERT,CIP14ASSOC,CIP14BACHL,CIP14CERT,CIP15ASSOC,CIP15BACHL,CIP15CERT,CIP16ASSOC,CIP16BACHL,CIP16CERT,CIP19ASSOC,CIP19BACHL,CIP19CERT,CIP22ASSOC,CIP22BACHL,CIP22CERT,CIP23ASSOC,CIP23BACHL,CIP23CERT,CIP24ASSOC,CIP24BACHL,CIP24CERT,CIP25ASSOC,CIP25BACHL,CIP25CERT,CIP26ASSOC,CIP26BACHL,CIP26CERT,CIP27ASSOC,CIP27BACHL,CIP27CERT,CIP29ASSOC,CIP29BACHL,CIP29CERT,CIP30ASSOC,CIP30BACHL,CIP30CERT,CIP31ASSOC,CIP31BACHL,CIP31CERT,CIP38ASSOC,CIP38BACHL,CIP38CERT,CIP39ASSOC,CIP39BACHL,CIP39CERT,CIP40ASSOC,CIP40BACHL,CIP40CERT,CIP41ASSOC,CIP41BACHL,CIP41CERT,CIP42ASSOC,CIP42BACHL,CIP42CERT,CIP43ASSOC,CIP43BACHL,CIP43CERT,CIP44ASSOC,CIP44BACHL,CIP44CERT,CIP45ASSOC,CIP45BACHL,CIP45CERT,CIP46ASSOC,CIP46BACHL,CIP46CERT,CIP47ASSOC,CIP47BACHL,CIP47CERT,CIP48ASSOC,CIP48BACHL,CIP48CERT,CIP49ASSOC,CIP49BACHL,CIP49CERT,CIP50ASSOC,CIP50BACHL,CIP50CERT,CIP51ASSOC,CIP51BACHL,CIP51CERT,CIP52ASSOC,CIP52BACHL,CIP52CERT,CIP54ASSOC,CIP54BACHL,CIP54CERT,UGDS.x,FEMALE,UGDS_MEN,UGDS_WOMEN,UGDS_2MOR,UGDS_AIAN,UGDS_API,UGDS_ASIAN,UGDS_BLACK,UGDS_BLACKNH,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,UGDS_WHITENH,INC_PCT_H1,INC_PCT_H2,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,DEP_INC_PCT_LO,DEP_INC_PCT_M1,DEP_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2,IND_INC_PCT_LO,IND_INC_PCT_M1,IND_INC_PCT_M2,pctDep,pctIndep,FAMINC,MD_FAMINC,AANAPII,ANNHI,HBCU,HSI,NANTI,PBI,TRIBAL,RELAFFIL,MENONLY,WOMENONLY,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,NPT4_OTHER,NPT4_PRIV,NPT4_PROG,NPT4_PUB,PctWorking,pctMenWorking,PctWomenWorking,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,SD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,RET_FT4_POOLED,RET_FTL4_POOLED,RET_PT4_POOLED,RET_PTL4_POOLED,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,SCH_DEG,HCM2,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LOCALE2,CCBASIC,UGDS.y,UG
198923,0,0,0,0,0,0,0.011,0.0718,0.0387,0,0.011,0,0,0,0,0.3315,0,0,0,0,0,0,0,0,0,0,0,0.0497,0,0,0.0166,0.0497,0.0387,0,0.0331,0.2928,0.0552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,641,0.7014218009,0.3557,0.6443,0,0.0031,0.0134,0.0218,0.0343,0.07,0.0343,0.0016,0.0047,0.0156,0.8846,0.8922,0.045813586100000005,0.045813586100000005,0.6706161137,0.191943128,0.045813586100000005,0.047398307150000006,0.047398307150000006,0.5760869565,0.2445652174,0.047398307150000006,0.047398307150000006,0.047398307150000006,0.743697479,0.1512605042,0.047398307150000006,0.43601895734597157,0.5639810426540284,23278.187204,20675,0,0,0,0,0,0,0,-1,0,0,9381,NA,1900,6508,NA,NA,NA,NA,4003,0.768172888015717,0.27111984282907664,0.49705304518664045,26700,28100,5800,12500,38400,50100,19600,28800,27700,26300,31300,NA,0.5482,NA,0.3495,McDowell Technical Community College,Marion,NC,28752-8728,Southern Association of Colleges and Schools Commission on Colleges,www.mcdowelltech.edu,www.mcdowelltech.edu/NetPrice/npcalc.htm,1,0,2,2,1,37,5,41,NULL,6,641,1074
198987,0.0116,0,0,0,0,0,0.0597,0.0232,0.0199,0,0.0348,0,0.0033,0,0,0.5008,0,0,0,0,0,0,0,0,0,0,0,0.0597,0,0,0.0033,0.0199,0,0,0,0.0978,0.1658,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2231,0.6323268206,0.3797,0.6203,0.0211,0.0058,0.0186,0.0238,0.1354,0.197,0.095,9e-4,0.0054,0.0099,0.7028,0.717,0.010213143899999999,0.010213143899999999,0.661634103,0.201598579,0.1163410302,0.01018687232500004,0.01018687232500004,0.5858747994,0.2487961477,0.1444622793,0.01018687232500004,0.01018687232500004,0.7554671968,0.1431411531,0.0815109344,0.5532859680284192,0.44671403197158077,23628.304618,20011,0,0,0,0,0,0,0,-1,0,0,12328,NA,2631,8775,NA,NA,NA,NA,6876,0.8097222222222222,0.20416666666666666,0.6055555555555555,24400,27700,5100,14100,36100,53000,19100,29400,27000,26400,31500,NA,0.5573,NA,0.3831,Mitchell Community College,Statesville,NC,28677-5293,Southern Association of Colleges and Schools Commission on Colleges,www.mitchellcc.edu,www.mitchellcc.edu/tuition-calculator,2,0,2,2,1,37,5,21,NULL,1,2231,1830
199023,0.0274,0.0517,0,0,0,0,0.0122,0.076,0.0486,0,0,0,0.0091,0,0,0.0426,0,0,0,0,0,0,0,0,0,0,0,0.0456,0,0,0.0608,0.2766,0,0,0.0274,0.1459,0.1763,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,0,2,0,0,0,545,0.7197640118,0.4128,0.5872,0.0018,0.0147,0,0.0073,0.1908,0,0.0789,0,0,0,0.7064,0,0.04326450346666666,0.04326450346666666,0.6991150442,0.1710914454,0.04326450346666666,0.045077937649999976,0.045077937649999976,0.618705036,0.2158273381,0.045077937649999976,0.045077937649999976,0.045077937649999976,0.755,0.14,0.045077937649999976,0.41002949852507375,0.5899705014749262,23081.471976,20533,0,0,0,0,0,0,0,-1,0,0,13270,NA,2537,8681,NA,NA,NA,NA,7539,0.7741935483870968,0.2553763440860215,0.5188172043010753,25900,29200,6300,16100,39600,45500,20400,26800,30200,25800,36100,NA,0.5767,NA,0.3445,Montgomery Community College,Troy,NC,27371,Southern Association of Colleges and Schools Commission on Colleges,www.montgomery.edu,www.montgomery.edu/extras/NetPriceCalculator/npcalc.htm,1,0,1,2,1,37,5,41,NULL,8,545,674
199078,0,0,0,0,0,0,0,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,173,0.8798798799,0.104,0.896,0,0,0,0.0116,0.4393,0,0.0231,0,0,0,0.526,0,0.015015015050000025,0.015015015050000025,0.8438438438,0.0870870871,0.039039039,0.061819793999999983,0.061819793999999983,0.5731707317,0.061819793999999983,0.061819793999999983,0.061819793999999983,0.061819793999999983,0.9322709163,0.061819793999999983,0.061819793999999983,0.24624624624624625,0.7537537537537538,15129.474474,8736,0,0,0,0,0,0,0,-1,0,0,NA,20151,NA,NA,14743,NA,18432,12684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7597,NA,0.7692,College of Wilmington,Wilmington,NC,28403,Council on Occupational Education,www.collegeofwilmington.edu,www.collegeofwilmington.edu,1,0,1,1,3,37,5,12,NULL,-2,173,59
199263,0.072,0.0144,0,0,0,0,0.0778,0.0173,0.0346,0,0,0,0,0,0,0.0346,0,0,0,0,0,0,0,0,0,0,0,0.0461,0,0,0.3458,0,0.0173,0,0,0.2622,0.0778,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,394,0.761589404,0.4543,0.5457,0,0.0152,0,0.0127,0.3071,0,0.0609,0,0,0.0584,0.5457,0,0.028697571733333316,0.028697571733333316,0.7880794702,0.1258278146,0.028697571733333316,0.06475225226249998,0.06475225226249998,0.6486486486,0.06475225226249998,0.06475225226249998,0.06475225226249998,0.06475225226249998,0.8333333333,0.06475225226249998,0.06475225226249998,0.24503311258278146,0.7549668874172185,17085.139073,14462,0,0,0,0,0,0,0,-1,0,0,8071,NA,1867,6475,NA,NA,NA,NA,2416,0.6893939393939394,0.2196969696969697,0.4696969696969697,23600,28100,3200,NA,NA,55100,22700,NA,NA,NA,NA,NA,0.6907,NA,0.6049,Pamlico Community College,Grantsboro,NC,28529,Southern Association of Colleges and Schools Commission on Colleges,www.pamlicocc.edu,www.pamlicocc.edu/netpricecalculator/NetPriceCalculator_PamlicoCommunityCollege.html,1,0,1,2,1,37,5,42,NULL,9,394,299
199324,0,0,0,0,0,0.021,0.0438,0.0819,0.0381,0,0.0229,0,0.0152,0,0,0.099,0,0.0019,0,0,0,0,0,0,0,0,0,0.0667,0,0,0.0762,0.0971,0.0762,0,0.0133,0.2,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,1005,0.6541666667,0.3881,0.6119,0.0199,0.006,0.0037,0.005,0.2776,0.4272,0.0408,0,0.007,0.0149,0.6289,0.5199,0.047916666666666684,0.047916666666666684,0.68125,0.175,0.047916666666666684,0.046595982133333345,0.046595982133333345,0.54296875,0.2578125,0.046595982133333345,0.046595982133333345,0.046595982133333345,0.8392857143,0.0803571429,0.046595982133333345,0.5333333333333333,0.4666666666666667,21707.541667,18000,0,0,0,0,0,0,0,-1,0,0,11885,NA,2547,8691,NA,NA,NA,NA,6595,0.740418118466899,0.21254355400696864,0.5278745644599303,26200,29200,6000,14500,38300,47800,20400,29000,29300,27800,32700,NA,0.6495,NA,0.432,Piedmont Community College,Roxboro,NC,27573,Southern Association of Colleges and Schools Commission on Colleges,www.piedmontcc.edu,www.piedmontcc.edu/Community/AboutPCC/PayingforCollege/TheCostofPCC/TuitionCostCalculator.aspx,1,0,1,2,1,37,5,41,NULL,5,1005,1930
199421,0,0,0,0,0.017,0.017,0.017,0.0236,0.0249,0,0.0118,0,0.0013,0,0,0.216,0,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0.0707,0.055,0.1414,0,0.0537,0.1505,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2225,0.6597444089,0.3537,0.6463,0.0998,0.0121,0.0102,0.0135,0.0607,0.0945,0.1654,0.0022,0.0103,0,0.636,0.8049,0.006389776349999987,0.006389776349999987,0.6533546326,0.1948881789,0.1389776358,0.04902716141666663,0.04902716141666663,0.5428994083,0.2514792899,0.04902716141666663,0.04902716141666663,0.04902716141666663,0.7829861111,0.1284722222,0.04902716141666663,0.5399361022364217,0.46006389776357826,24065.36262,20382.5,0,0,0,0,0,0,0,-1,0,0,12885,NA,1912,6520,NA,NA,NA,NA,7571,0.7985074626865671,0.21019900497512436,0.5883084577114428,25500,28200,5700,13200,37400,52100,21400,28200,28300,25900,34700,NA,0.7461,NA,0.5143,Randolph Community College,Asheboro,NC,27205,Southern Association of Colleges and Schools Commission on Colleges,www.randolph.edu,www.randolph.edu/financial-aid/costs-and-paying-your-bill.html,2,0,2,2,1,37,5,31,NULL,4,2225,1951
199449,0,0,0,0,0,0,0.0208,0,0.0286,0,0.0625,0,0.0286,0,0,0.1992,0,0,0,0,0,0,0,0,0,0,0,0.1055,0,0,0.0339,0.0482,0.043,0,0,0.2943,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1763,0.6356521739,0.3403,0.6597,0.0199,0.1032,0.0076,0.004,0.321,0.3946,0.0289,0.0011,0.004,0.1061,0.4118,0.4921,0.02695652176666667,0.02695652176666667,0.772173913,0.1469565217,0.02695652176666667,0.02568606129999999,0.02568606129999999,0.6882911392,0.1962025316,0.02568606129999999,0.02568606129999999,0.02568606129999999,0.8745173745,0.0868725869,0.02568606129999999,0.5495652173913044,0.4504347826086956,17872.828696,15198.5,0,0,0,0,0,0,0,-1,0,0,11118,NA,2510,8654,NA,NA,NA,NA,5619,0.8126582278481013,0.2240506329113924,0.5886075949367089,23200,26400,5200,12300,35700,51400,19600,27100,26000,24500,31300,NA,0.5845,NA,0.3873,Richmond Community College,Hamlet,NC,28345-1189,Southern Association of Colleges and Schools Commission on Colleges,www.richmondcc.edu,www.richmondcc.edu,2,0,1,2,1,37,5,32,NULL,4,1763,1335
199467,0,0,0,0,0,0,0.1118,0.0412,0.0353,0,0.0059,0,0,0,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0.0471,0,0,0,0.1,0.1059,0,0,0.2412,0.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,511,0.6641414141,0.3053,0.6947,0.002,0.0137,0,0.002,0.6477,0,0.0176,0,0,0.0215,0.2955,0,0.024410774399999984,0.024410774399999984,0.8055555556,0.1212121212,0.024410774399999984,0.04872394969999999,0.04872394969999999,0.7157360406,0.04872394969999999,0.04872394969999999,0.04872394969999999,0.04872394969999999,0.8944723618,0.04872394969999999,0.04872394969999999,0.49747474747474746,0.5025252525252526,16280.169192,13400.5,0,0,0,0,0,0,0,-1,0,0,8738,NA,2642,8786,NA,NA,NA,NA,2613,0.8110403397027601,0.2208067940552017,0.5902335456475584,22500,25500,5600,11800,35100,50600,18000,24300,26300,23700,30400,NA,0.5703,NA,0.3692,Roanoke-Chowan Community College,Ahoskie,NC,27910-9522,Southern Association of Colleges and Schools Commission on Colleges,www.roanokechowan.edu,https://www.collegeraptor.com/Shopping/School/Roanoke-Chowan-Community-College-NC--199467,2,0,2,2,1,37,5,41,NULL,4,511,1014
199476,0,0,0,0,0,0,0.0205,0.076,0.0673,0,0.0439,0,0,0,0,0.1784,0,0,0,0,0,0,0,0,0,0,0,0.1608,0,0,0.0643,0.0585,0.0556,0,0,0.2222,0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1493,0.660472973,0.294,0.706,0.0422,0.4581,0.0057,0.0047,0.2157,0.3121,0.0589,0.002,0.0033,0.0087,0.2063,0.2025,0.023648648633333307,0.023648648633333307,0.7837837838,0.1452702703,0.023648648633333307,0.023184571749999994,0.023184571749999994,0.7173913043,0.1972049689,0.023184571749999994,0.023184571749999994,0.023184571749999994,0.862962963,0.0833333333,0.023184571749999994,0.543918918918919,0.45608108108108103,17071.591216,13693.5,0,0,0,0,0,0,0,-1,0,0,12102,NA,2540,8684,NA,NA,NA,NA,8745,0.7713147410358566,0.15776892430278885,0.6135458167330677,21300,24800,5400,12800,32000,47200,18700,22900,25800,23400,30200,NA,0.5238,NA,0.4504,Robeson Community College,Lumberton,NC,28360,Southern Association of Colleges and Schools Commission on Colleges,www.robeson.edu,https://robeson.edu/wp-content/uploads/NetPriceCalculator/npcalc.htm,2,0,2,2,1,37,5,32,NULL,5,1493,1843
199485,0.0171,0,0,0,0,0,0.0341,0.0317,0.0195,0,0.0805,0,0,0,0,0.2683,0,0,0,0,0,0,0,0,0,0,0,0.0854,0,0,0.0341,0.0171,0.1171,0,0,0.2366,0.0585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1297,0.6071428571,0.4071,0.5929,0.0308,0.0039,0.0097,0.0039,0.1596,0.2368,0.054,8e-4,0.0031,0.0208,0.7232,0.7131,0.049107142866666655,0.049107142866666655,0.6339285714,0.21875,0.049107142866666655,0.04477748498333334,0.04477748498333334,0.5075757576,0.2853535354,0.04477748498333334,0.04477748498333334,0.04477748498333334,0.8152173913,0.1231884058,0.04477748498333334,0.5892857142857143,0.4107142857142857,23977.886905,21123.5,0,0,0,0,0,0,0,-1,0,0,11540,NA,1940,6548,NA,NA,NA,NA,6147,0.7817109144542773,0.18289085545722714,0.5988200589970502,27000,29500,6100,15500,40600,51800,19900,27400,30800,28900,31500,NA,0.5746,NA,0.4877,Rockingham Community College,Wentworth,NC,27375-0038,Southern Association of Colleges and Schools Commission on Colleges,www.rockinghamcc.edu,www.rockinghamcc.edu/NetCal/npcalc.htm,2,0,2,2,1,37,5,42,NULL,5,1297,1964
199494,0,0,0,0,0,0,0.0849,0.0558,0.0283,0,0.0283,0,0.0025,0,0,0.3172,0,0.0058,0,0,0,0,0,0,0,0,0,0.0658,0,0,0.0108,0.05,0.01,0,0,0.2448,0.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,4220,0.6450471698,0.3671,0.6329,0.0303,0.0059,0,0.0126,0.1964,0,0.0889,0.0012,0.0168,0.0052,0.6427,0,0.00904088049999996,0.00904088049999996,0.6698113208,0.2016509434,0.1104559748,0.009039959024999988,0.009039959024999988,0.5412411626,0.2820109976,0.1563236449,0.009039959024999988,0.009039959024999988,0.7985837923,0.1211644375,0.064516129,0.5003930817610063,0.4996069182389937,22922.980346,18920,0,0,0,0,0,0,0,-1,0,0,9980,NA,2626,8770,NA,NA,NA,NA,4529,0.7658031088082902,0.20621761658031088,0.5595854922279793,24100,27300,4500,13300,37300,54300,20000,28200,27000,25100,33500,NA,0.5196,NA,0.3665,Rowan-Cabarrus Community College,Salisbury,NC,28146,Southern Association of Colleges and Schools Commission on Colleges,https://www.rccc.edu/,https://www.rccc.edu/financialaid/net-price-calculator/,2,0,2,2,1,37,5,22,NULL,8,4220,4469
199625,0.0438,0,0,0,0,0,0.1082,0.0541,0.1082,0,0.0593,0.0335,0,0,0,0.1907,0,0,0,0,0,0,0,0,0,0,0,0.0825,0,0,0.0438,0,0.0747,0,0,0.1495,0.0515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,952,0.6865942029,0.3424,0.6576,0.0179,0.0242,0.0055,0.0053,0.2195,0.3989,0.1943,0,0,0.0357,0.5032,0.4815,0.0422705314,0.0422705314,0.7246376812,0.1485507246,0.0422705314,0.04056104953333332,0.04056104953333332,0.6459016393,0.1836065574,0.04056104953333332,0.04056104953333332,0.04056104953333332,0.8218623482,0.1052631579,0.04056104953333332,0.552536231884058,0.447463768115942,20831.757246,16025,0,0,0,0,0,0,0,-1,0,0,16111,NA,2509,2509,NA,NA,NA,NA,10597,0.7602131438721137,0.19005328596802842,0.5701598579040853,24600,27900,5500,14400,37300,47800,18700,28500,27600,26400,32500,NA,0.4,NA,0.3016,Sampson Community College,Clinton,NC,28328-0318,Southern Association of Colleges and Schools Commission on Colleges,www.sampsoncc.edu,www.sampsoncc.edu/student-services/net-price-calculator/npcalc.html,1,0,2,2,1,37,5,32,NULL,4,952,1275
199634,0.0226,0,0,0,0,0,0.0327,0.0792,0.0428,0.0063,0.0767,0,0,0,0,0.2994,0,0,0,0,0,0.0302,0,0,0,0,0,0.044,0,0,0,0.0553,0,0,0.0138,0.2503,0.0465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,0,2612,0.6470198675,0.379,0.621,0.036,0.0379,0,0.0119,0.1884,0,0.1045,0.0019,0.0027,0.0207,0.5961,0,0.005298013250000011,0.005298013250000011,0.6774834437,0.1900662252,0.1218543046,0.04390156308333334,0.04390156308333334,0.5840938722,0.2372881356,0.04390156308333334,0.04390156308333334,0.04390156308333334,0.7738896366,0.1413189771,0.04390156308333334,0.5079470198675496,0.49205298013245036,23130.851656,19710.5,0,0,0,0,0,0,0,-1,0,0,15011,NA,2598,8742,NA,NA,NA,NA,10087,0.7842143374366402,0.2338884866039102,0.5503258508327299,24800,28300,4700,12900,38900,53400,20900,30100,27200,26200,33100,NA,0.523,NA,0.3408,Sandhills Community College,Pinehurst,NC,28374,Southern Association of Colleges and Schools Commission on Colleges,www.sandhills.edu,https://cxm.sandhills.edu/temp/nprice/npcalc.htm,2,0,2,2,1,37,5,41,NULL,5,2612,2933
199670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0.4736842105,0.5164,0.4836,0,0.0082,NA,0.0082,0.7459,NA,0.2213,0,0,0,0.0164,NA,0.0394736842,0.0394736842,0.8421052632,0.0394736842,0.0394736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23308270676691728,0.7669172932330828,14792.661654,12825,0,0,0,0,0,0,0,-1,0,0,NA,19842,NA,NA,16500,NA,14575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5484,NA,NA,Sherrill's University of Barber & Cosmetology,Raleigh,NC,27610-2431,Council on Occupational Education,www.sbcuniv.edu,sbcuniv.edu/net-price-calculator/,1,0,1,1,3,37,5,11,NULL,-2,122,NULL
